gamekey,year,week,away,away_prev_wpct,away_prev_a_wpct,home,home_prev_wpct,home_prev_h_wpct,div_flag,away_record,away_wpct,away_a_wpct,home_record,home_wpct,home_h_wpct,result,matchup_weight,home_season_pt_dif,home_3game_pt_dif,home_5game_pt_dif,home_prev_season_pt_dif,away_season_pt_dif,away_3game_pt_dif,away_5game_pt_dif,away_prev_season_pt_dif,home_season_turnovers,home_3game_turnovers,home_5game_turnovers,home_prev_season_turnovers,away_season_turnovers,away_3game_turnovers,away_5game_turnovers,away_prev_season_turnovers,home_season_turnover_dif,home_3game_turnover_dif,home_5game_turnover_dif,home_prev_season_turnover_dif,away_season_turnover_dif,away_3game_turnover_dif,away_5game_turnover_dif,away_prev_season_turnover_dif,home_season_3down_pct,home_3game_3down_pct,home_5game_3down_pct,away_season_3down_pct,away_3game_3down_pct,away_5game_3down_pct
55852,2013,1,HOU,0.75,0.75,SD,0.43799999999999994,0.375,0,0-0-0,0.0,0.0,0-0-0,0.0,0.0,loss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3125,0.0,0.0,0.0,1.625,0.0,0.0,0.0,1.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
55853,2013,2,NYJ,0.375,0.375,NE,0.75,0.75,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.6000000000000001,2.0,2.0,2.0,14.125,1.0,1.0,1.0,-5.875,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.3125,-1.0,-1.0,-1.0,1.5625,-1.0,-1.0,-1.0,-0.875,0.55,0.55,0.55,0.389,0.389,0.389
55854,2013,2,STL,0.469,0.43799999999999994,ATL,0.813,0.875,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,0.0,-6.0,-6.0,-6.0,7.5,3.0,3.0,3.0,-3.0625,2.0,2.0,2.0,1.125,2.0,2.0,2.0,1.375,-1.0,-1.0,-1.0,0.8125,0.0,0.0,0.0,-0.0625,0.273,0.273,0.273,0.364,0.364,0.364
55855,2013,2,CLE,0.313,0.125,BAL,0.625,0.75,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.6000000000000001,-22.0,-22.0,-22.0,3.375,-13.0,-13.0,-13.0,-4.125,2.0,2.0,2.0,1.0,3.0,3.0,3.0,1.625,0.0,0.0,0.0,0.5625,-2.0,-2.0,-2.0,0.1875,0.364,0.364,0.364,0.071,0.071,0.071
55856,2013,2,CAR,0.43799999999999994,0.5,BUF,0.375,0.5,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-2.0,-2.0,-2.0,-5.6875,-5.0,-5.0,-5.0,-0.375,2.0,2.0,2.0,2.125,2.0,2.0,2.0,1.3125,1.0,1.0,1.0,-0.8125,-1.0,-1.0,-1.0,0.125,0.308,0.308,0.308,0.455,0.455,0.455
55857,2013,2,MIN,0.625,0.375,CHI,0.625,0.625,1,0-1-0,0.0,0.0,1-0-0,1.0,1.0,win,0.2,3.0,3.0,3.0,6.125,-10.0,-10.0,-10.0,1.9375,1.0,1.0,1.0,1.5,4.0,4.0,4.0,1.4375,2.0,2.0,2.0,1.25,-2.0,-2.0,-2.0,-0.0625,0.429,0.429,0.429,0.2,0.2,0.2
55858,2013,2,WAS,0.625,0.625,GB,0.688,0.875,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,0.0,-6.0,-6.0,-6.0,6.0625,-6.0,-6.0,-6.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,0.875,-2.0,-2.0,-2.0,0.4375,-1.0,-1.0,-1.0,1.0625,0.4,0.4,0.4,0.2,0.2,0.2
55859,2013,2,TEN,0.375,0.25,HOU,0.75,0.75,1,1-0-0,1.0,1.0,1-0-0,1.0,0.0,win,0.2,3.0,3.0,3.0,5.3125,7.0,7.0,7.0,-8.8125,1.0,1.0,1.0,1.0625,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.75,2.0,2.0,2.0,-0.25,0.462,0.462,0.462,0.4,0.4,0.4
55860,2013,2,MIA,0.43799999999999994,0.25,IND,0.688,0.875,0,1-0-0,1.0,1.0,1-0-0,1.0,1.0,loss,1.0,4.0,4.0,4.0,-1.875,13.0,13.0,13.0,-1.8125,0.0,0.0,0.0,1.6875,1.0,1.0,1.0,1.625,2.0,2.0,2.0,-0.75,2.0,2.0,2.0,-0.625,0.6,0.6,0.6,0.5,0.5,0.5
55861,2013,2,DAL,0.5,0.5,KC,0.125,0.125,0,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,0.0,26.0,26.0,26.0,-13.375,5.0,5.0,5.0,-1.5,0.0,0.0,0.0,2.3125,1.0,1.0,1.0,1.8125,2.0,2.0,2.0,-1.5,5.0,5.0,5.0,-0.8125,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.33299999999999996
55862,2013,2,SD,0.43799999999999994,0.5,PHI,0.25,0.25,0,0-1-0,0.0,0.0,1-0-0,1.0,0.0,loss,0.0,6.0,6.0,6.0,-10.25,-3.0,-3.0,-3.0,0.0,2.0,2.0,2.0,2.3125,1.0,1.0,1.0,1.625,1.0,1.0,1.0,-1.5,0.0,0.0,0.0,0.125,0.467,0.467,0.467,0.5,0.5,0.5
55863,2013,2,DET,0.25,0.25,ARI,0.313,0.5,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,win,1.0,-3.0,-3.0,-3.0,-6.6875,10.0,10.0,10.0,-4.0625,2.0,2.0,2.0,2.125,2.0,2.0,2.0,2.0625,0.0,0.0,0.0,-0.0625,2.0,2.0,2.0,-1.0,0.5,0.5,0.5,0.385,0.385,0.385
55864,2013,2,NO,0.43799999999999994,0.375,TB,0.43799999999999994,0.375,1,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,-0.6000000000000001,-1.0,-1.0,-1.0,-0.3125,6.0,6.0,6.0,0.4375,1.0,1.0,1.0,1.4375,1.0,1.0,1.0,1.5,1.0,1.0,1.0,0.1875,1.0,1.0,1.0,0.125,0.375,0.375,0.375,0.462,0.462,0.462
55865,2013,2,DEN,0.813,0.75,NYG,0.563,0.75,0,1-0-0,1.0,0.0,0-1-0,0.0,0.0,loss,0.0,-5.0,-5.0,-5.0,5.3125,22.0,22.0,22.0,12.0,6.0,6.0,6.0,1.3125,2.0,2.0,2.0,1.5625,-5.0,-5.0,-5.0,0.875,0.0,0.0,0.0,-0.0625,0.545,0.545,0.545,0.5329999999999999,0.5329999999999999,0.5329999999999999
55866,2013,2,JAC,0.125,0.125,OAK,0.25,0.375,0,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,1.0,-4.0,-4.0,-4.0,-9.5625,-26.0,-26.0,-26.0,-11.8125,2.0,2.0,2.0,1.625,2.0,2.0,2.0,1.5625,-2.0,-2.0,-2.0,-0.5,-2.0,-2.0,-2.0,-0.125,0.5379999999999999,0.5379999999999999,0.5379999999999999,0.263,0.263,0.263
55867,2013,2,SF,0.7190000000000001,0.625,SEA,0.688,1.0,1,1-0-0,1.0,0.0,1-0-0,1.0,0.0,win,-0.33399999999999996,5.0,5.0,5.0,10.4375,6.0,6.0,6.0,7.75,1.0,1.0,1.0,1.125,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,2.0,2.0,2.0,0.5625,0.462,0.462,0.462,0.5,0.5,0.5
55868,2013,2,PIT,0.5,0.375,CIN,0.625,0.5,1,0-1-0,0.0,0.0,0-1-0,0.0,0.0,win,-0.6000000000000001,-3.0,-3.0,-3.0,4.4375,-7.0,-7.0,-7.0,1.375,3.0,3.0,3.0,1.625,2.0,2.0,2.0,1.875,-2.0,-2.0,-2.0,0.25,-2.0,-2.0,-2.0,-0.625,0.636,0.636,0.636,0.308,0.308,0.308
55869,2013,3,KC,0.125,0.125,PHI,0.25,0.25,0,2-0-0,1.0,1.0,1-1-0,0.5,0.0,loss,0.0,1.5,1.5,1.5,-10.25,13.5,13.5,13.5,-13.375,1.5,1.5,1.5,2.3125,0.0,0.0,0.0,2.3125,1.0,1.0,1.0,-1.5,2.0,2.0,2.0,-1.5,0.461,0.461,0.461,0.321,0.321,0.321
55870,2013,3,HOU,0.75,0.75,BAL,0.625,0.75,0,2-0-0,1.0,1.0,1-1-0,0.5,1.0,win,0.33399999999999996,-7.0,-7.0,-7.0,3.375,4.5,4.5,4.5,5.3125,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.0625,-0.5,-0.5,-0.5,0.5625,-1.0,-1.0,-1.0,0.75,0.43200000000000005,0.43200000000000005,0.43200000000000005,0.40700000000000003,0.40700000000000003,0.40700000000000003
55871,2013,3,GB,0.688,0.5,CIN,0.625,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.0,3.5,3.5,3.5,4.4375,6.0,6.0,6.0,6.0625,1.5,1.5,1.5,1.625,1.5,1.5,1.5,1.0,0.0,0.0,0.0,0.25,-1.0,-1.0,-1.0,0.4375,0.524,0.524,0.524,0.4,0.4,0.4
55873,2013,3,STL,0.469,0.43799999999999994,DAL,0.5,0.5,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,1.0,2.0,2.0,2.0,-1.5,-2.0,-2.0,-2.0,-3.0625,1.5,1.5,1.5,1.8125,1.5,1.5,1.5,1.375,1.5,1.5,1.5,-0.8125,-0.5,-0.5,-0.5,-0.0625,0.303,0.303,0.303,0.38799999999999996,0.38799999999999996,0.38799999999999996
55879,2013,3,ATL,0.813,0.75,MIA,0.43799999999999994,0.625,0,1-1-0,0.5,0.0,2-0-0,1.0,0.0,win,0.0,8.5,8.5,8.5,-1.8125,0.5,0.5,0.5,7.5,1.0,1.0,1.0,1.625,1.0,1.0,1.0,1.125,1.0,1.0,1.0,-0.625,0.0,0.0,0.0,0.8125,0.465,0.465,0.465,0.406,0.406,0.406
55874,2013,3,CLE,0.313,0.125,MIN,0.625,0.875,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,loss,0.0,-5.5,-5.5,-5.5,1.9375,-10.5,-10.5,-10.5,-4.125,3.5,3.5,3.5,1.4375,1.5,1.5,1.5,1.625,-0.5,-0.5,-0.5,-0.0625,-0.5,-0.5,-0.5,0.1875,0.319,0.319,0.319,0.16899999999999998,0.16899999999999998,0.16899999999999998
55880,2013,3,BUF,0.375,0.25,NYJ,0.375,0.375,1,1-1-0,0.5,0.0,1-1-0,0.5,1.0,win,0.2,-1.0,-1.0,-1.0,-5.875,-0.5,-0.5,-0.5,-5.6875,3.0,3.0,3.0,2.3125,2.0,2.0,2.0,2.125,-2.5,-2.5,-2.5,-0.875,0.0,0.0,0.0,-0.8125,0.361,0.361,0.361,0.368,0.368,0.368
55875,2013,3,TB,0.43799999999999994,0.5,NE,0.75,0.75,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,win,0.0,2.5,2.5,2.5,14.125,-1.5,-1.5,-1.5,-0.3125,1.5,1.5,1.5,1.0,1.5,1.5,1.5,1.4375,1.5,1.5,1.5,1.5625,0.5,0.5,0.5,0.1875,0.386,0.386,0.386,0.38,0.38,0.38
55876,2013,3,ARI,0.313,0.125,NO,0.43799999999999994,0.5,0,1-1-0,0.5,0.0,2-0-0,1.0,1.0,win,0.0,4.0,4.0,4.0,0.4375,0.5,0.5,0.5,-6.6875,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.125,0.5,0.5,0.5,0.125,0.0,0.0,0.0,-0.0625,0.409,0.409,0.409,0.295,0.295,0.295
55877,2013,3,SD,0.43799999999999994,0.5,TEN,0.375,0.5,0,1-1-0,0.5,1.0,1-1-0,0.5,0.0,win,-1.0,0.5,0.5,0.5,-8.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.5,1.5,1.5,1.625,2.0,2.0,2.0,-0.25,-0.5,-0.5,-0.5,0.125,0.325,0.325,0.325,0.584,0.584,0.584
55878,2013,3,DET,0.25,0.25,WAS,0.625,0.625,0,1-1-0,0.5,0.0,0-2-0,0.0,0.0,loss,0.0,-12.0,-12.0,-12.0,3.0,3.0,3.0,3.0,-4.0625,2.0,2.0,2.0,0.875,1.5,1.5,1.5,2.0625,-0.5,-0.5,-0.5,1.0625,1.0,1.0,1.0,-1.0,0.237,0.237,0.237,0.32899999999999996,0.32899999999999996,0.32899999999999996
55872,2013,3,NYG,0.563,0.375,CAR,0.43799999999999994,0.375,0,0-2-0,0.0,0.0,0-2-0,0.0,0.0,win,-1.0,-3.0,-3.0,-3.0,-0.375,-11.5,-11.5,-11.5,5.3125,1.5,1.5,1.5,1.3125,5.0,5.0,5.0,1.3125,0.0,0.0,0.0,0.125,-4.0,-4.0,-4.0,0.875,0.447,0.447,0.447,0.318,0.318,0.318
55881,2013,3,IND,0.688,0.5,SF,0.7190000000000001,0.813,0,1-1-0,0.5,0.0,1-1-0,0.5,1.0,loss,0.0,-10.0,-10.0,-10.0,7.75,0.0,0.0,0.0,-1.875,2.5,2.5,2.5,1.0,0.5,0.5,0.5,1.6875,-1.0,-1.0,-1.0,0.5625,1.0,1.0,1.0,-0.75,0.375,0.375,0.375,0.5329999999999999,0.5329999999999999,0.5329999999999999
55882,2013,3,JAC,0.125,0.125,SEA,0.688,1.0,0,0-2-0,0.0,0.0,2-0-0,1.0,1.0,win,0.0,15.5,15.5,15.5,10.4375,-18.0,-18.0,-18.0,-11.8125,1.0,1.0,1.0,1.125,1.0,1.0,1.0,1.5625,2.5,2.5,2.5,0.75,-0.5,-0.5,-0.5,-0.125,0.38799999999999996,0.38799999999999996,0.38799999999999996,0.33799999999999997,0.33799999999999997,0.33799999999999997
55883,2013,3,CHI,0.625,0.625,PIT,0.5,0.625,0,2-0-0,1.0,0.0,0-2-0,0.0,0.0,loss,0.0,-8.5,-8.5,-8.5,1.375,2.0,2.0,2.0,6.125,2.0,2.0,2.0,1.875,2.5,2.5,2.5,1.5,-2.0,-2.0,-2.0,-0.625,0.5,0.5,0.5,1.25,0.27899999999999997,0.27899999999999997,0.27899999999999997,0.506,0.506,0.506
55884,2013,3,OAK,0.25,0.125,DEN,0.813,0.875,1,1-1-0,0.5,0.0,2-0-0,1.0,1.0,win,0.6000000000000001,20.0,20.0,20.0,12.0,3.0,3.0,3.0,-9.5625,1.5,1.5,1.5,1.5625,1.5,1.5,1.5,1.625,1.5,1.5,1.5,-0.0625,-1.5,-1.5,-1.5,-0.5,0.5329999999999999,0.5329999999999999,0.5329999999999999,0.41200000000000003,0.41200000000000003,0.41200000000000003
55885,2013,4,SF,0.7190000000000001,0.625,STL,0.469,0.5,1,1-2-0,0.33299999999999996,0.0,1-2-0,0.33299999999999996,1.0,loss,-0.4,-9.333,-9.333,-9.333,-3.0625,-13.333,-13.333,-13.333,7.75,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.375,2.333,2.333,2.333,1.0,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.0625,-1.3330000000000002,-1.3330000000000002,-1.3330000000000002,0.5625,0.284,0.284,0.284,0.33299999999999996,0.33299999999999996,0.33299999999999996
55886,2013,4,BAL,0.625,0.5,BUF,0.375,0.5,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.5,win,0.0,-2.667,-2.667,-2.667,-5.6875,2.333,2.333,2.333,3.375,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.125,1.0,1.0,1.0,1.0,0.667,0.667,0.667,-0.8125,0.0,0.0,0.0,0.5625,0.32,0.32,0.32,0.455,0.455,0.455
55887,2013,4,CIN,0.625,0.75,CLE,0.313,0.5,1,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.0,win,-0.6000000000000001,-5.667000000000001,-5.667000000000001,-5.667000000000001,-4.125,3.667,3.667,3.667,4.4375,2.333,2.333,2.333,1.625,2.333,2.333,2.333,1.625,-0.667,-0.667,-0.667,0.1875,0.0,0.0,0.0,0.25,0.24600000000000002,0.24600000000000002,0.24600000000000002,0.47100000000000003,0.47100000000000003,0.47100000000000003
55888,2013,4,CHI,0.625,0.625,DET,0.25,0.25,1,3-0-0,1.0,1.0,2-1-0,0.667,1.0,win,-0.2,4.333,4.333,4.333,-4.0625,7.0,7.0,7.0,6.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,2.0625,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5,1.0,1.0,1.0,-1.0,2.0,2.0,2.0,1.25,0.322,0.322,0.322,0.44799999999999995,0.44799999999999995,0.44799999999999995
55889,2013,4,SEA,0.688,0.375,HOU,0.75,0.75,0,3-0-0,1.0,1.0,2-1-0,0.667,1.0,loss,0.0,-4.0,-4.0,-4.0,5.3125,19.667,19.667,19.667,10.4375,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.0625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.125,-1.0,-1.0,-1.0,0.75,2.0,2.0,2.0,0.75,0.355,0.355,0.355,0.392,0.392,0.392
55890,2013,4,IND,0.688,0.5,JAC,0.125,0.125,1,2-1-0,0.667,1.0,0-3-0,0.0,0.0,loss,0.2,-21.333000000000002,-21.333000000000002,-21.333000000000002,-11.8125,6.667000000000001,6.667000000000001,6.667000000000001,-1.875,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5625,0.33299999999999996,0.33299999999999996,0.33299999999999996,1.6875,-0.667,-0.667,-0.667,-0.125,1.3330000000000002,1.3330000000000002,1.3330000000000002,-0.75,0.32,0.32,0.32,0.495,0.495,0.495
55891,2013,4,NYG,0.563,0.375,KC,0.125,0.125,0,0-3-0,0.0,0.0,3-0-0,1.0,1.0,win,0.0,12.333,12.333,12.333,-13.375,-20.333,-20.333,-20.333,5.3125,0.0,0.0,0.0,2.3125,4.333,4.333,4.333,1.3125,3.0,3.0,3.0,-1.5,-3.0,-3.0,-3.0,0.875,0.325,0.325,0.325,0.295,0.295,0.295
55892,2013,4,PIT,0.5,0.375,MIN,0.625,0.875,0,0-3-0,0.0,0.0,0-3-0,0.0,0.0,win,0.0,-5.0,-5.0,-5.0,1.9375,-11.333,-11.333,-11.333,1.375,3.333,3.333,3.333,1.4375,3.0,3.0,3.0,1.875,0.0,0.0,0.0,-0.0625,-3.0,-3.0,-3.0,-0.625,0.37,0.37,0.37,0.27699999999999997,0.27699999999999997,0.27699999999999997
55893,2013,4,ARI,0.313,0.125,TB,0.43799999999999994,0.375,0,1-2-0,0.33299999999999996,0.0,0-3-0,0.0,0.0,loss,0.0,-7.667000000000001,-7.667000000000001,-7.667000000000001,-0.3125,-7.667000000000001,-7.667000000000001,-7.667000000000001,-6.6875,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.4375,1.6669999999999998,1.6669999999999998,1.6669999999999998,2.125,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.1875,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.0625,0.37200000000000005,0.37200000000000005,0.37200000000000005,0.325,0.325,0.325
55894,2013,4,NYJ,0.375,0.375,TEN,0.375,0.5,0,2-1-0,0.667,0.0,2-1-0,0.667,1.0,win,1.0,1.3330000000000002,1.3330000000000002,1.3330000000000002,-8.8125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-5.875,0.0,0.0,0.0,1.75,2.667,2.667,2.667,2.3125,1.6669999999999998,1.6669999999999998,1.6669999999999998,-0.25,-2.333,-2.333,-2.333,-0.875,0.36,0.36,0.36,0.36,0.36,0.36
55895,2013,4,PHI,0.25,0.25,DEN,0.813,0.875,0,1-2-0,0.33299999999999996,1.0,3-0-0,1.0,1.0,win,0.0,18.667,18.667,18.667,12.0,-2.333,-2.333,-2.333,-10.25,1.6669999999999998,1.6669999999999998,1.6669999999999998,1.5625,2.667,2.667,2.667,2.3125,0.33299999999999996,0.33299999999999996,0.33299999999999996,-0.0625,-1.0,-1.0,-1.0,-1.5,0.541,0.541,0.541,0.40700000000000003,0.40700000000000003,0.40700000000000003
55896,2013,4,WAS,0.625,0.625,OAK,0.25,0.375,0,0-3-0,0.0,0.0,1-2-0,0.33299999999999996,1.0,loss,0.0,-3.333,-3.333,-3.333,-9.5625,-10.333,-10.333,-10.333,3.0,1.0,1.0,1.0,1.625,2.0,2.0,2.0,0.875,-0.33299999999999996,-0.33299999999999996,-0.33299999999999996,-0.5,-0.667,-0.667,-0.667,1.0625,0.414,0.414,0.414,0.312,0.312,0.312
55897,2013,4,DAL,0.5,0.5,SD,0.43799999999999994,0.375,0,2-1-0,0.667,0.0,1-2-0,0.33299999999999996,0.0,win,0.0,-1.0,-1.0,-1.0,0.0,9.333,9.333,9.333,-1.5,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.625,1.3330000000000002,1.3330000000000002,1.3330000000000002,1.8125,-0.667,-0.667,-0.667,0.125,1.0,1.0,1.0,-0.8125,0.5,0.5,0.5,0.354,0.354,0.354
